game,name_ko_game,char_id,name_ko,name_en,route_en,rank,rarity_label,element,weapon_or_path,is_playable_avatar,release_unix,release_date,n_battlesuits,best_rank,latest_s_battlesuit,default_order,is_limited
ba,블루 아카이브,ba:10106,사쿠라코(아이돌),Sakurako (Pop Idol),,5,3★,Explosion,AR,False,,,,,,199.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16016,미네(아이돌),Mine (Pop Idol),,3,1★,Explosion,SG,False,,,,,,200.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10107,치아키,Chiaki,,5,3★,Sonic,AR,False,1747094400.0,2025-05-13T00:00:00+00:00,,,,201.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20040,사츠키,Satsuki,,5,3★,Explosion,HG,False,1747094400.0,2025-05-13T00:00:00+00:00,,,,202.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10108,유우카(파자마),Yuuka (Pajamas),,5,3★,Explosion,SMG,False,1749513600.0,2025-06-10T00:00:00+00:00,,,,203.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10109,노아(파자마),Noa (Pajamas),,5,3★,Pierce,HG,False,1749513600.0,2025-06-10T00:00:00+00:00,,,,204.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10110,세이아,Seia,,5,3★,Pierce,HG,False,1751932800.0,2025-07-08T00:00:00+00:00,,,,205.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10112,아스나(교복),Asuna (School),,5,3★,Explosion,AR,False,,,,,,206.0,"[1, 1, 1]"
ba,블루 아카이브,ba:26014,카린(교복),Karin (School),,3,1★,Explosion,SR,False,,,,,,207.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10111,네루(교복),Neru (School),,5,3★,Pierce,SMG,False,,,,,,208.0,"[3, 3, 3]"
ba,블루 아카이브,ba:20041,리오,Rio,,5,3★,Mystic,HG,False,1752537600.0,2025-07-15T00:00:00+00:00,,,,209.0,"[3, 3, 3]"
ba,블루 아카이브,ba:20042,마키(캠핑),Maki (Camp),,5,3★,Explosion,MG,False,1753142400.0,2025-07-22T00:00:00+00:00,,,,210.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10113,세나(사복),Sena (Casual),,5,3★,Sonic,GL,False,1754352000.0,2025-08-05T00:00:00+00:00,,,,211.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10114,주리(아르바이트),Juri (Part-Timer),,5,3★,Mystic,SG,False,1754352000.0,2025-08-05T00:00:00+00:00,,,,212.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20043,이즈미(새해),Izumi (New Year),,5,3★,Explosion,MG,False,1755561600.0,2025-08-19T00:00:00+00:00,,,,213.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10115,레이,Rei,,5,3★,Sonic,RL,False,1756166400.0,2025-08-26T00:00:00+00:00,,,,214.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20044,스미레(아르바이트),Sumire (Part-Timer),,5,3★,Pierce,SG,False,1756166400.0,2025-08-26T00:00:00+00:00,,,,215.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10116,사오리(드레스),Saori (Dress),,5,3★,Sonic,AR,False,1757376000.0,2025-09-09T00:00:00+00:00,,,,216.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10117,히카리,Hikari,,5,3★,Sonic,HG,False,1758585600.0,2025-09-23T00:00:00+00:00,,,,217.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10118,노조미,Nozomi,,5,3★,Sonic,HG,False,1758585600.0,2025-09-23T00:00:00+00:00,,,,218.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16017,아오바,Aoba,,3,1★,Sonic,SG,False,,,,,,219.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20045,피나(가이드),Pina (Guide),,5,3★,Explosion,MG,False,1760400000.0,2025-10-14T00:00:00+00:00,,,,220.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10119,나구사,Nagusa,,5,3★,Sonic,SR,False,1761004800.0,2025-10-21T00:00:00+00:00,,,,221.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20046,니야,Niya,,5,3★,Sonic,HG,False,1761004800.0,2025-10-21T00:00:00+00:00,,,,222.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10120,나츠(밴드),Natsu (Band),,5,3★,Explosion,SMG,False,1762214400.0,2025-11-04T00:00:00+00:00,,,,223.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10121,유카리(수영복),Yukari (Swimsuit),,5,3★,Pierce,SR,False,1763424000.0,2025-11-18T00:00:00+00:00,,,,224.0,"[0, 0, 0]"
ba,블루 아카이브,ba:13014,렌게(수영복),Renge (Swimsuit),,4,2★,Sonic,SR,False,1763424000.0,2025-11-18T00:00:00+00:00,,,,225.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20047,키쿄(수영복),Kikyou (Swimsuit),,5,3★,Sonic,SR,False,1763424000.0,2025-11-18T00:00:00+00:00,,,,226.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10123,세이아(수영복),Seia (Swimsuit),,5,3★,Pierce,HG,False,1765843200.0,2025-12-16T00:00:00+00:00,,,,227.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10124,하스미(수영복),Hasumi (Swimsuit),,5,3★,Pierce,SR,False,1765843200.0,2025-12-16T00:00:00+00:00,,,,228.0,"[1, 1, 1]"
ba,블루 아카이브,ba:26015,이치카(수영복),Ichika (Swimsuit),,3,1★,Sonic,AR,False,,,,,,229.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20048,나기사(수영복),Nagisa (Swimsuit),,5,3★,Sonic,HG,False,1766448000.0,2025-12-23T00:00:00+00:00,,,,230.0,"[3, 3, 3]"
ba,블루 아카이브,ba:10122,미카(수영복),Mika (Swimsuit),,5,3★,Sonic,SMG,False,1766448000.0,2025-12-23T00:00:00+00:00,,,,231.0,"[3, 3, 3]"
ba,블루 아카이브,ba:10125,에리,Eri,,5,3★,Sonic,SR,False,1768262400.0,2026-01-13T00:00:00+00:00,,,,232.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10126,카노에,Kanoe,,5,3★,Mystic,SG,False,1768262400.0,2026-01-13T00:00:00+00:00,,,,233.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20049,미사키(수영복),Misaki (Swimsuit),,5,3★,Explosion,RL,False,1769472000.0,2026-01-27T00:00:00+00:00,,,,234.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10127,미요,Miyo,,5,3★,Sonic,SR,False,1770681600.0,2026-02-10T00:00:00+00:00,,,,235.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10128,후유,Fuyu,,5,3★,Sonic,HG,False,1770681600.0,2026-02-10T00:00:00+00:00,,,,236.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20050,리츠,Ritsu,,5,3★,Mystic,SMG,False,1771891200.0,2026-02-24T00:00:00+00:00,,,,237.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20051,레이사(매지컬),Reisa (Magical),,5,3★,Sonic,SG,False,1773100800.0,2026-03-10T00:00:00+00:00,,,,238.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10129,스즈미(매지컬),Suzumi (Magical),,5,3★,Sonic,AR,False,1773100800.0,2026-03-10T00:00:00+00:00,,,,239.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16018,라브,Rabu,,3,1★,Sonic,SG,False,,,,,,240.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10130,스바루,Subaru,,5,3★,Mystic,AR,False,1774915200.0,2026-03-31T00:00:00+00:00,,,,241.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10131,타카네,Takane,,5,3★,Mystic,HG,False,1775520000.0,2026-04-07T00:00:00+00:00,,,,242.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20052,야쿠모,Yakumo,,5,3★,Explosion,HG,False,1775520000.0,2026-04-07T00:00:00+00:00,,,,243.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10132,츠쿠요(드레스),Tsukuyo (Dress),,5,3★,Pierce,SMG,False,1777334400.0,2026-04-28T00:00:00+00:00,,,,244.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20053,미치루(드레스),Michiru (Dress),,5,3★,Explosion,SG,False,1777334400.0,2026-04-28T00:00:00+00:00,,,,245.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10133,리오(무장),Rio (Armed),,5,3★,Explosion,HG,False,1779753600.0,2026-05-26T00:00:00+00:00,,,,246.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16019,토키(무장),Toki (Armed),,3,1★,Pierce,HG,False,,,,,,247.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20054,히마리(무장),Himari (Armed),,5,3★,Pierce,HG,False,1779753600.0,2026-05-26T00:00:00+00:00,,,,248.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10134,아리스(무장),Aris (Armed),,5,3★,Mystic,AR,False,,,,,,249.0,"[3, 3, 3]"
ba,블루 아카이브,ba:10135,케이,Kei,,5,3★,Mystic,RG,False,1780963200.0,2026-06-09T00:00:00+00:00,,,,250.0,"[3, 3, 3]"
ba,블루 아카이브,ba:10136,에이미(무장),Eimi (Armed),,5,3★,Explosion,SR,False,1782172800.0,2026-06-23T00:00:00+00:00,,,,251.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20055,유즈(무장),Yuzu (Armed),,5,3★,Mystic,GL,False,1782172800.0,2026-06-23T00:00:00+00:00,,,,252.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20056,코유키(파자마),Koyuki (Pajamas),,5,3★,Mystic,MG,False,1783987200.0,2026-07-14T00:00:00+00:00,,,,253.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10137,코노카,Konoka,,5,3★,Mystic,SG,False,1784592000.0,2026-07-21T00:00:00+00:00,,,,254.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10138,레나,Rena,,5,3★,Explosion,HG,False,1784592000.0,2026-07-21T00:00:00+00:00,,,,255.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20057,아카네(교복),Akane (School),,5,3★,Explosion,HG,False,1785801600.0,2026-08-04T00:00:00+00:00,,,,256.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10139,니코,Niko,,5,3★,Explosion,SG,False,1787011200.0,2026-08-18T00:00:00+00:00,,,,257.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10140,쿠루미,Kurumi,,5,3★,Explosion,SMG,False,1787011200.0,2026-08-18T00:00:00+00:00,,,,258.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16020,오토기,Otogi,,3,1★,Explosion,SR,False,,,,,,259.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20058,에리카,Erika,,5,3★,Sonic,SG,False,1788825600.0,2026-09-08T00:00:00+00:00,,,,260.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10141,하루카(드레스),Haruka (Dress),,5,3★,Explosion,SG,False,1789430400.0,2026-09-15T00:00:00+00:00,,,,261.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20059,무츠키(드레스),Mutsuki (Dress),,5,3★,Mystic,MG,False,1789430400.0,2026-09-15T00:00:00+00:00,,,,262.0,"[0, 0, 0]"
